transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript20672	HORVU.RGT_PLANET.PROJ.3HG00246680	15.00	24.00	41.00	16.00	8.00	10.00
transcript20673	HORVU.RGT_PLANET.PROJ.3HG00246720	0.00	0.00	0.00	2.00	2.00	2.00
transcript20674	HORVU.RGT_PLANET.PROJ.3HG00246730	112.00	72.00	136.00	97.00	69.00	72.00
transcript20675	HORVU.RGT_PLANET.PROJ.3HG00246740	0.00	0.00	7.00	5.00	2.00	2.00
transcript20676	HORVU.RGT_PLANET.PROJ.3HG00246750	0.00	0.00	0.00	0.00	0.00	0.00
transcript20678	HORVU.RGT_PLANET.PROJ.3HG00246790	15.00	12.00	17.00	0.00	0.00	0.00
transcript20679	HORVU.RGT_PLANET.PROJ.3HG00246810	1000.00	641.00	1759.00	1618.00	1448.00	1342.00
transcript20685	HORVU.RGT_PLANET.PROJ.3HG00246860	24.00	16.00	9.00	11.00	9.00	10.00
transcript20686	HORVU.RGT_PLANET.PROJ.3HG00246870	0.00	0.00	0.00	0.00	0.00	0.00
transcript20687	HORVU.RGT_PLANET.PROJ.3HG00246910	0.00	0.00	1.00	14.00	17.00	0.00
transcript20689	HORVU.RGT_PLANET.PROJ.3HG00246940	0.00	0.00	0.00	0.00	0.00	0.00
transcript20691	HORVU.RGT_PLANET.PROJ.3HG00246950	139.00	82.00	114.00	61.00	64.00	77.00
transcript20692	HORVU.RGT_PLANET.PROJ.3HG00246980	1191.00	489.00	761.00	11557.00	10286.00	11572.00
transcript20693	HORVU.RGT_PLANET.PROJ.3HG00247020	10.00	15.00	6.00	4.00	5.00	13.00
transcript20694	HORVU.RGT_PLANET.PROJ.3HG00247030	192.00	156.00	366.00	415.00	391.00	327.00
transcript20696	HORVU.RGT_PLANET.PROJ.3HG00247040	0.00	0.00	0.00	0.00	0.00	0.00
transcript20698	HORVU.RGT_PLANET.PROJ.3HG00247070	0.00	0.00	0.00	0.00	0.00	0.00
transcript20699	HORVU.RGT_PLANET.PROJ.3HG00247100	230.00	233.00	297.00	179.00	174.00	233.00
transcript20700	HORVU.RGT_PLANET.PROJ.3HG00247110	3.00	3.00	1.00	1.00	1.00	2.00
transcript20701	HORVU.RGT_PLANET.PROJ.3HG00247130	54.00	55.00	75.00	36.00	26.00	30.00
transcript20702	HORVU.RGT_PLANET.PROJ.3HG00247140	96.00	96.00	131.00	55.00	40.00	49.00
transcript20703	HORVU.RGT_PLANET.PROJ.3HG00247150	0.00	0.00	0.00	0.00	0.00	0.00
transcript20704	HORVU.RGT_PLANET.PROJ.3HG00247180	2328.00	1181.00	1687.00	3192.00	2722.00	2541.00
transcript20705	HORVU.RGT_PLANET.PROJ.3HG00247190	184.50	190.58	296.63	251.79	250.46	422.59
transcript20706	HORVU.RGT_PLANET.PROJ.3HG00247190	4.50	19.42	4.37	9.21	4.54	16.41
transcript20708	HORVU.RGT_PLANET.PROJ.3HG00247220	663.00	755.00	1123.00	289.00	250.00	341.00
transcript20709	HORVU.RGT_PLANET.PROJ.3HG00247270	0.00	0.00	0.00	0.00	0.00	0.00
transcript20712	HORVU.RGT_PLANET.PROJ.3HG00247310	0.00	0.00	0.00	0.00	0.00	0.00
transcript20713	HORVU.RGT_PLANET.PROJ.3HG00247340	82.00	29.00	59.00	36.00	33.00	38.00
transcript20714	HORVU.RGT_PLANET.PROJ.3HG00247350	9.00	22.00	16.00	6.00	12.00	9.00
transcript20715	HORVU.RGT_PLANET.PROJ.3HG00247360	0.00	0.00	0.00	0.00	0.00	0.00
transcript20716	HORVU.RGT_PLANET.PROJ.3HG00247370	26.00	35.00	32.00	10.00	9.00	16.00
transcript20717	HORVU.RGT_PLANET.PROJ.3HG00247380	0.00	0.00	0.00	0.00	0.00	0.00
transcript20718	HORVU.RGT_PLANET.PROJ.3HG00247390	0.00	0.00	0.00	0.00	0.00	0.00
transcript20719	HORVU.RGT_PLANET.PROJ.3HG00247400	40.00	97.00	32.00	1.00	1.00	0.00
transcript20721	HORVU.RGT_PLANET.PROJ.3HG00247430	0.00	0.00	0.00	0.00	0.00	0.00
transcript20722	HORVU.RGT_PLANET.PROJ.3HG00247440	0.00	0.00	0.00	0.00	0.00	0.00
transcript20723	HORVU.RGT_PLANET.PROJ.3HG00247470	0.00	0.00	2.00	0.00	0.00	0.00
transcript20724	HORVU.RGT_PLANET.PROJ.3HG00247480	7.00	5.00	4.00	4.00	5.00	0.00
transcript20725	HORVU.RGT_PLANET.PROJ.3HG00247490	0.00	0.00	0.00	0.00	0.00	0.00
transcript20726	HORVU.RGT_PLANET.PROJ.3HG00247510	0.00	5.00	3.00	0.00	0.00	0.00
transcript20727	HORVU.RGT_PLANET.PROJ.3HG00247510	0.00	0.00	0.00	1.00	0.00	0.00
transcript20729	HORVU.RGT_PLANET.PROJ.3HG00247540	0.00	0.00	0.00	0.00	0.00	0.00
transcript20730	HORVU.RGT_PLANET.PROJ.3HG00247560	3.00	3.00	1.00	33.00	26.00	38.00
transcript20731	HORVU.RGT_PLANET.PROJ.3HG00247570	0.00	0.00	0.00	0.00	0.00	0.00
transcript20732	HORVU.RGT_PLANET.PROJ.3HG00247580	0.00	0.00	0.00	0.00	0.00	0.00
transcript20733	HORVU.RGT_PLANET.PROJ.3HG00247590	0.00	4.00	0.00	0.00	0.00	0.00
transcript20734	HORVU.RGT_PLANET.PROJ.3HG00247600	895.00	652.00	720.00	5.00	8.00	9.00
transcript20735	HORVU.RGT_PLANET.PROJ.3HG00247620	0.00	0.00	0.00	0.00	0.00	0.00
transcript20737	HORVU.RGT_PLANET.PROJ.3HG00247640	0.00	0.00	0.00	0.00	0.00	0.00
transcript20739	HORVU.RGT_PLANET.PROJ.3HG00247650	2.00	2.00	0.00	0.00	0.00	1.00
transcript20740	HORVU.RGT_PLANET.PROJ.3HG00247660	1950.00	1378.00	2335.00	2594.00	2041.00	2439.00
transcript20741	HORVU.RGT_PLANET.PROJ.3HG00247690	67.00	80.00	108.00	11.00	10.00	12.00
transcript20742	HORVU.RGT_PLANET.PROJ.3HG00247710	123.00	78.00	150.00	88.00	81.00	109.00
transcript20743	HORVU.RGT_PLANET.PROJ.3HG00247720	403.87	275.44	498.86	521.51	453.58	539.34
transcript20744	HORVU.RGT_PLANET.PROJ.3HG00247720	4.13	4.56	5.14	4.49	4.42	9.66
transcript20745	HORVU.RGT_PLANET.PROJ.3HG00247750	0.00	0.00	0.00	0.00	0.00	0.00
transcript20747	HORVU.RGT_PLANET.PROJ.3HG00247780	43625.76	26977.52	10555.92	24571.66	21062.31	22703.34
transcript20748	HORVU.RGT_PLANET.PROJ.3HG00247780	1212.24	657.48	265.08	608.34	502.69	608.66
transcript20749	HORVU.RGT_PLANET.PROJ.3HG00247790	0.00	0.00	0.00	0.00	0.00	0.00
transcript20750	HORVU.RGT_PLANET.PROJ.3HG00247800	286.00	258.00	367.00	287.00	295.00	367.00
transcript20752	HORVU.RGT_PLANET.PROJ.3HG00247870	166.00	132.00	241.00	162.00	150.00	161.00
transcript20753	HORVU.RGT_PLANET.PROJ.3HG00247890	656.00	483.00	745.00	658.00	505.00	615.00
transcript20755	HORVU.RGT_PLANET.PROJ.3HG00247910	2365.07	2539.89	3803.79	2741.10	2844.70	3579.56
transcript20756	HORVU.RGT_PLANET.PROJ.3HG00247910	220.93	177.11	240.21	270.90	176.30	231.44
transcript20757	HORVU.RGT_PLANET.PROJ.3HG00247930	4721.00	3810.00	6069.00	4864.00	4142.00	5652.00
transcript20759	HORVU.RGT_PLANET.PROJ.3HG00247940	19.00	8.00	24.00	149.00	153.00	181.00
transcript20760	HORVU.RGT_PLANET.PROJ.3HG00247980	652.00	952.00	806.00	244.00	173.00	180.00
transcript20761	HORVU.RGT_PLANET.PROJ.3HG00247990	0.00	0.00	0.00	0.00	0.00	0.00
transcript20762	HORVU.RGT_PLANET.PROJ.3HG00248000	0.00	0.00	0.00	0.00	0.00	0.00
transcript20763	HORVU.RGT_PLANET.PROJ.3HG00248010	3409.00	2606.00	4491.00	1557.00	1196.00	1528.00
transcript20765	HORVU.RGT_PLANET.PROJ.3HG00248030	0.00	0.00	0.00	0.00	0.00	0.00
transcript20767	HORVU.RGT_PLANET.PROJ.3HG00248050	253.00	182.00	252.00	106.00	71.00	87.00
transcript20768	HORVU.RGT_PLANET.PROJ.3HG00248060	0.00	0.00	3.00	4.00	0.00	3.00
transcript20769	HORVU.RGT_PLANET.PROJ.3HG00248090	0.00	0.00	0.00	0.00	0.00	0.00
transcript20770	HORVU.RGT_PLANET.PROJ.3HG00248100	0.00	0.00	0.00	0.00	0.00	0.00
transcript20772	HORVU.RGT_PLANET.PROJ.3HG00248140	81.11	129.40	206.09	10.09	16.57	15.71
transcript20773	HORVU.RGT_PLANET.PROJ.3HG00248140	1168.89	1359.60	2771.91	409.91	402.43	507.29
transcript20774	HORVU.RGT_PLANET.PROJ.3HG00248150	349.19	291.17	550.45	296.42	293.36	421.34
transcript20775	HORVU.RGT_PLANET.PROJ.3HG00248150	73.81	62.83	82.55	96.58	62.64	55.66
transcript20776	HORVU.RGT_PLANET.PROJ.3HG00248160	0.00	0.00	0.00	0.00	0.00	0.00
transcript20777	HORVU.RGT_PLANET.PROJ.3HG00248170	0.00	0.00	0.00	0.00	0.00	0.00
transcript20778	HORVU.RGT_PLANET.PROJ.3HG00248180	0.00	0.00	0.00	0.00	0.00	0.00
transcript20779	HORVU.RGT_PLANET.PROJ.3HG00248190	6350.00	4108.00	4615.00	8741.00	8698.00	9318.00
transcript20780	HORVU.RGT_PLANET.PROJ.3HG00248200	0.00	0.00	0.00	0.00	0.00	0.00
transcript20782	HORVU.RGT_PLANET.PROJ.3HG00248220	0.00	0.00	0.00	0.00	0.00	0.00
transcript20784	HORVU.RGT_PLANET.PROJ.3HG00248240	0.00	0.00	0.00	0.00	0.00	0.00
transcript20785	HORVU.RGT_PLANET.PROJ.3HG00248250	0.00	0.00	0.00	0.00	0.00	0.00
transcript20788	HORVU.RGT_PLANET.PROJ.3HG00248290	0.00	0.00	0.00	0.00	0.00	0.00
transcript20793	HORVU.RGT_PLANET.PROJ.3HG00248330	96.00	61.00	64.00	78.00	57.00	57.00
transcript20795	HORVU.RGT_PLANET.PROJ.3HG00248340	104.41	85.31	63.47	58.54	26.86	19.48
transcript20796	HORVU.RGT_PLANET.PROJ.3HG00248370	0.00	0.00	0.00	0.00	0.00	0.00
transcript20797	HORVU.RGT_PLANET.PROJ.3HG00248400	2.00	1.00	0.00	4488.00	6693.00	6058.00
transcript20798	HORVU.RGT_PLANET.PROJ.3HG00248410	4.00	6.00	5.00	5.00	4.00	8.00
transcript20799	HORVU.RGT_PLANET.PROJ.3HG00248420	6.00	5.00	9.00	2.00	7.00	2.00
transcript20801	HORVU.RGT_PLANET.PROJ.3HG00248460	159.04	105.63	287.98	196.57	258.26	191.11
transcript20802	HORVU.RGT_PLANET.PROJ.3HG00248480	0.00	0.00	0.00	0.00	0.00	0.00
transcript20803	HORVU.RGT_PLANET.PROJ.3HG00248490	16.00	10.00	15.00	11.00	14.00	16.00
transcript20806	HORVU.RGT_PLANET.PROJ.3HG00248520	2599.00	2385.00	3405.00	659.00	565.00	719.00
transcript20807	HORVU.RGT_PLANET.PROJ.3HG00248530	0.00	0.00	0.00	0.00	0.00	0.00
transcript20808	HORVU.RGT_PLANET.PROJ.3HG00248540	372.00	305.00	395.00	195.00	200.00	213.00
transcript20812	HORVU.RGT_PLANET.PROJ.3HG00248590	166.00	48.33	109.00	94.00	59.00	56.00
transcript20813	HORVU.RGT_PLANET.PROJ.3HG00248590	0.00	2.67	0.00	0.00	0.00	0.00
transcript20814	HORVU.RGT_PLANET.PROJ.3HG00248610	476.00	296.95	486.00	55.70	39.24	46.00
transcript20815	HORVU.RGT_PLANET.PROJ.3HG00248610	0.00	13.05	0.00	4.30	29.76	0.00
transcript20816	HORVU.RGT_PLANET.PROJ.3HG00248620	136.00	118.00	134.00	64.00	76.00	100.00
transcript20818	HORVU.RGT_PLANET.PROJ.3HG00248650	0.00	0.00	0.00	2.00	0.00	0.00
transcript20819	HORVU.RGT_PLANET.PROJ.3HG00248670	0.00	0.00	1.00	0.00	0.00	0.00
transcript20822	HORVU.RGT_PLANET.PROJ.3HG00248690	0.00	90.90	75.98	17.54	47.62	4.02
transcript20823	HORVU.RGT_PLANET.PROJ.3HG00248710	4395.00	3672.00	4440.00	3500.00	3517.00	3863.00
transcript20825	HORVU.RGT_PLANET.PROJ.3HG00248740	1265.00	667.00	705.00	337.00	331.00	323.00
transcript20827	HORVU.RGT_PLANET.PROJ.3HG00248750	0.00	0.00	0.00	0.00	0.00	1.00
transcript20830	HORVU.RGT_PLANET.PROJ.3HG00248770	0.00	0.00	0.00	0.00	0.00	0.00
transcript20831	HORVU.RGT_PLANET.PROJ.3HG00248800	0.00	0.00	0.00	0.00	0.00	0.00
transcript20832	HORVU.RGT_PLANET.PROJ.3HG00248820	2.00	15.00	6.00	0.00	0.00	0.00
transcript20833	HORVU.RGT_PLANET.PROJ.3HG00248830	268.24	229.05	410.00	143.50	161.22	155.33
transcript20834	HORVU.RGT_PLANET.PROJ.3HG00248830	41.76	45.95	42.00	39.50	20.78	14.67
transcript20835	HORVU.RGT_PLANET.PROJ.3HG00248860	2292.00	1712.00	2259.00	1586.00	1394.00	1520.00
transcript20836	HORVU.RGT_PLANET.PROJ.3HG00248870	0.00	0.00	0.00	0.00	0.00	0.00
transcript20837	HORVU.RGT_PLANET.PROJ.3HG00248880	991.00	917.00	1180.00	159.00	168.00	123.00
transcript20838	HORVU.RGT_PLANET.PROJ.3HG00248880	0.00	0.00	0.00	0.00	0.00	0.00
transcript20839	HORVU.RGT_PLANET.PROJ.3HG00248920	0.00	0.00	0.00	0.00	0.00	0.00
transcript20840	HORVU.RGT_PLANET.PROJ.3HG00248950	151.00	164.00	211.00	38.00	23.00	32.00
transcript20841	HORVU.RGT_PLANET.PROJ.3HG00248970	0.00	0.00	0.00	0.00	0.00	0.00
transcript20842	HORVU.RGT_PLANET.PROJ.3HG00248980	618.26	529.99	751.45	365.03	363.65	407.91
transcript20843	HORVU.RGT_PLANET.PROJ.3HG00248980	37.74	43.01	19.55	5.97	9.35	3.09
transcript20845	HORVU.RGT_PLANET.PROJ.3HG00248990	14.00	30.00	16.00	7.00	7.00	7.00
transcript20849	HORVU.RGT_PLANET.PROJ.3HG00249030	258.00	229.00	350.00	59.00	42.00	59.00
transcript20854	HORVU.RGT_PLANET.PROJ.3HG00249080	2441.00	2501.00	2426.00	1286.00	970.00	1275.00
transcript20855	HORVU.RGT_PLANET.PROJ.3HG00249090	0.00	0.00	0.00	0.00	0.00	0.00
transcript20856	HORVU.RGT_PLANET.PROJ.3HG00249110	63.72	58.84	114.48	100.02	86.89	95.92
transcript20857	HORVU.RGT_PLANET.PROJ.3HG00249110	322.56	206.62	511.47	539.15	531.56	538.52
transcript20859	HORVU.RGT_PLANET.PROJ.3HG00249110	194.72	286.55	209.05	229.83	208.55	234.56
transcript20860	HORVU.RGT_PLANET.PROJ.3HG00249120	109.75	97.34	114.95	181.74	147.63	201.44
transcript20861	HORVU.RGT_PLANET.PROJ.3HG00249120	175.25	126.66	215.05	129.26	168.37	226.56
transcript20862	HORVU.RGT_PLANET.PROJ.3HG00249130	283.00	209.00	362.00	497.00	617.00	680.00
transcript20863	HORVU.RGT_PLANET.PROJ.3HG00249150	0.00	0.00	0.00	0.00	0.00	0.00
transcript20866	HORVU.RGT_PLANET.PROJ.3HG00249190	34.00	28.00	34.00	51.00	63.00	63.00
transcript20867	HORVU.RGT_PLANET.PROJ.3HG00249200	33.00	4.00	12.00	12.00	26.00	24.00
transcript20868	HORVU.RGT_PLANET.PROJ.3HG00249210	176.00	107.00	228.00	138.00	137.00	156.00
transcript20869	HORVU.RGT_PLANET.PROJ.3HG00249220	0.00	0.00	0.00	0.00	0.00	0.00
transcript20870	HORVU.RGT_PLANET.PROJ.3HG00249230	100.00	131.00	160.00	19.00	25.00	12.00
transcript20872	HORVU.RGT_PLANET.PROJ.3HG00249250	0.00	0.00	0.00	0.00	0.00	0.00
transcript20873	HORVU.RGT_PLANET.PROJ.3HG00249260	209.00	157.00	146.00	42.00	66.00	50.00
transcript20874	HORVU.RGT_PLANET.PROJ.3HG00249270	97.00	77.00	122.00	77.00	99.00	100.00
transcript20876	HORVU.RGT_PLANET.PROJ.3HG00249290	350.00	356.00	525.00	100.00	115.00	149.00
transcript20877	HORVU.RGT_PLANET.PROJ.3HG00249300	0.00	0.00	0.00	0.00	0.00	0.00
transcript20878	HORVU.RGT_PLANET.PROJ.3HG00249310	0.00	0.00	0.00	1.00	0.00	0.00
transcript20883	HORVU.RGT_PLANET.PROJ.3HG00249340	22.00	10.00	23.00	7.00	7.00	10.00
transcript20884	HORVU.RGT_PLANET.PROJ.3HG00249350	880.00	742.00	1059.00	822.00	746.00	872.00
transcript20885	HORVU.RGT_PLANET.PROJ.3HG00249360	0.00	0.00	0.00	0.00	0.00	0.00
transcript20886	HORVU.RGT_PLANET.PROJ.3HG00249370	0.00	0.00	0.00	0.00	0.00	0.00
transcript20887	HORVU.RGT_PLANET.PROJ.3HG00249380	2972.00	1187.00	1994.00	3169.00	2639.00	2767.00
transcript20888	HORVU.RGT_PLANET.PROJ.3HG00249400	0.00	0.00	0.00	0.00	0.00	0.00
transcript20889	HORVU.RGT_PLANET.PROJ.3HG00249420	0.00	0.00	0.00	0.00	0.00	0.00
transcript20890	HORVU.RGT_PLANET.PROJ.3HG00249430	0.00	0.00	0.00	0.00	0.00	0.00
transcript20891	HORVU.RGT_PLANET.PROJ.3HG00249440	0.00	0.00	0.00	0.00	0.00	0.00
transcript20892	HORVU.RGT_PLANET.PROJ.3HG00249450	0.00	0.57	3.50	0.78	0.64	1.26
transcript20893	HORVU.RGT_PLANET.PROJ.3HG00249480	0.00	0.00	0.00	0.00	0.00	0.00
transcript20896	HORVU.RGT_PLANET.PROJ.3HG00249530	442.00	276.00	489.00	315.00	319.00	359.00
transcript20897	HORVU.RGT_PLANET.PROJ.3HG00249540	1028.00	837.43	1197.50	703.22	561.36	614.74
transcript20898	HORVU.RGT_PLANET.PROJ.3HG00249550	0.00	0.00	0.00	0.00	0.00	0.00
transcript20899	HORVU.RGT_PLANET.PROJ.3HG00249560	0.00	0.00	0.00	0.00	1.00	0.00
transcript20902	HORVU.RGT_PLANET.PROJ.3HG00249580	539.00	524.00	664.00	2686.00	3339.00	2482.00
transcript20903	HORVU.RGT_PLANET.PROJ.3HG00249590	927.23	665.63	1141.03	595.52	601.85	648.62
transcript20904	HORVU.RGT_PLANET.PROJ.3HG00249590	101.77	145.37	8.97	139.48	157.15	296.38
transcript20907	HORVU.RGT_PLANET.PROJ.3HG00249610	0.00	0.00	0.00	0.00	0.00	0.00
transcript20908	HORVU.RGT_PLANET.PROJ.3HG00249620	5.00	4.00	8.00	52.00	39.00	60.00
transcript20909	HORVU.RGT_PLANET.PROJ.3HG00249630	0.00	0.00	0.00	0.00	0.00	0.00
transcript20910	HORVU.RGT_PLANET.PROJ.3HG00249650	0.00	0.00	0.00	0.00	0.00	0.00
transcript20915	HORVU.RGT_PLANET.PROJ.3HG00249690	195.00	257.00	149.00	179.00	328.00	109.00
transcript20916	HORVU.RGT_PLANET.PROJ.3HG00249700	0.00	0.00	0.00	0.00	0.00	0.00
transcript20917	HORVU.RGT_PLANET.PROJ.3HG00249740	0.00	0.00	0.00	0.00	0.00	0.00
transcript20919	HORVU.RGT_PLANET.PROJ.3HG00249770	127.00	104.51	152.00	48.00	54.01	49.53
transcript20920	HORVU.RGT_PLANET.PROJ.3HG00249770	0.00	4.49	0.00	0.00	0.99	7.47
transcript20921	HORVU.RGT_PLANET.PROJ.3HG00249780	522.00	383.00	493.00	289.00	241.00	255.00
transcript20922	HORVU.RGT_PLANET.PROJ.3HG00249800	0.00	0.00	0.00	0.00	0.00	0.00
transcript20924	HORVU.RGT_PLANET.PROJ.3HG00249840	0.00	0.00	0.00	0.00	0.00	0.00
transcript20925	HORVU.RGT_PLANET.PROJ.3HG00249870	39.00	94.00	102.00	158.00	94.00	106.00
transcript20926	HORVU.RGT_PLANET.PROJ.3HG00249880	19.00	22.00	39.00	33.00	36.00	42.00
transcript20927	HORVU.RGT_PLANET.PROJ.3HG00249890	0.00	0.00	0.00	0.00	0.00	0.00
transcript20930	HORVU.RGT_PLANET.PROJ.3HG00249910	0.00	1.00	2.00	8.00	8.00	25.00
transcript20933	HORVU.RGT_PLANET.PROJ.3HG00249950	158.00	156.00	447.00	21.00	6.00	71.00
transcript20934	HORVU.RGT_PLANET.PROJ.3HG00249960	1.00	50.00	40.00	4.00	9.00	18.00
transcript20935	HORVU.RGT_PLANET.PROJ.3HG00249970	0.00	0.00	0.00	0.00	0.00	0.00
transcript20936	HORVU.RGT_PLANET.PROJ.3HG00249980	0.00	0.00	0.00	0.00	0.00	0.00
transcript20937	HORVU.RGT_PLANET.PROJ.3HG00249990	0.00	0.00	0.00	0.00	0.00	0.00
transcript20938	HORVU.RGT_PLANET.PROJ.3HG00250010	0.00	0.00	0.00	0.00	0.00	1.00
transcript20939	HORVU.RGT_PLANET.PROJ.3HG00250020	84.00	35.00	56.00	27.00	15.00	26.00
transcript20940	HORVU.RGT_PLANET.PROJ.3HG00250030	0.00	0.00	0.00	0.00	0.00	0.00
transcript20941	HORVU.RGT_PLANET.PROJ.3HG00250050	0.00	0.00	0.00	0.00	0.00	0.00
transcript20942	HORVU.RGT_PLANET.PROJ.3HG00250060	0.00	0.00	0.00	0.00	0.00	0.00
transcript20943	HORVU.RGT_PLANET.PROJ.3HG00250090	1216.00	1069.00	1387.00	897.00	726.00	883.00
transcript20944	HORVU.RGT_PLANET.PROJ.3HG00250110	217.12	145.79	142.27	296.48	456.19	384.64
transcript20945	HORVU.RGT_PLANET.PROJ.3HG00250110	93.22	67.79	147.54	187.41	164.47	173.91
transcript20946	HORVU.RGT_PLANET.PROJ.3HG00250110	496.66	565.42	772.18	1284.11	1673.34	1490.46
transcript20948	HORVU.RGT_PLANET.PROJ.3HG00250130	0.00	0.00	0.00	0.00	0.00	0.00
transcript20950	HORVU.RGT_PLANET.PROJ.3HG00250170	799.00	538.00	637.00	527.00	517.00	565.00
transcript20951	HORVU.RGT_PLANET.PROJ.3HG00250180	187.77	103.44	302.14	299.24	432.08	345.49
transcript20952	HORVU.RGT_PLANET.PROJ.3HG00250180	58.34	44.65	83.25	119.59	106.40	45.55
transcript20954	HORVU.RGT_PLANET.PROJ.3HG00250190	361.41	236.62	281.92	249.64	207.70	265.61
transcript20955	HORVU.RGT_PLANET.PROJ.3HG00250190	143.59	134.38	161.08	104.36	112.30	141.39
transcript20956	HORVU.RGT_PLANET.PROJ.3HG00250200	1232.00	933.00	1471.00	761.00	817.00	958.00
transcript20958	HORVU.RGT_PLANET.PROJ.3HG00250230	883.96	630.32	756.83	298.83	158.10	126.95
transcript20959	HORVU.RGT_PLANET.PROJ.3HG00250230	23593.08	19538.34	20547.80	3603.58	3113.06	2441.98
transcript20960	HORVU.RGT_PLANET.PROJ.3HG00250230	5206.96	4541.34	5025.37	467.59	578.84	543.07
transcript20961	HORVU.RGT_PLANET.PROJ.3HG00250240	111.16	104.08	159.00	89.02	114.00	136.55
transcript20962	HORVU.RGT_PLANET.PROJ.3HG00250240	6.84	0.92	0.00	35.98	0.00	21.45
transcript20965	HORVU.RGT_PLANET.PROJ.3HG00250250	107.60	59.39	106.08	172.04	209.43	199.27
transcript20967	HORVU.RGT_PLANET.PROJ.3HG00250280	13.30	15.43	19.02	12.50	7.27	33.70
transcript20968	HORVU.RGT_PLANET.PROJ.3HG00250280	204.70	143.57	309.98	240.50	190.73	264.30
transcript20969	HORVU.RGT_PLANET.PROJ.3HG00250290	0.00	0.00	0.00	0.00	0.00	0.00
transcript20970	HORVU.RGT_PLANET.PROJ.3HG00250310	33.00	12.00	30.00	491.00	602.00	896.00
transcript20971	HORVU.RGT_PLANET.PROJ.3HG00250330	825.00	618.00	886.00	545.00	648.00	677.00
transcript20972	HORVU.RGT_PLANET.PROJ.3HG00250340	0.00	0.00	0.00	0.00	0.00	0.00
transcript20973	HORVU.RGT_PLANET.PROJ.3HG00250360	2088.00	1213.00	1725.00	610.00	506.00	492.00
transcript20974	HORVU.RGT_PLANET.PROJ.3HG00250390	495.86	252.45	385.62	243.44	306.84	185.99
transcript20975	HORVU.RGT_PLANET.PROJ.3HG00250390	192.14	347.55	200.38	192.56	147.85	334.01
transcript20976	HORVU.RGT_PLANET.PROJ.3HG00250390	0.00	0.00	0.00	0.00	0.31	0.00
transcript20978	HORVU.RGT_PLANET.PROJ.3HG00250440	0.00	0.00	0.00	0.00	0.00	0.00
transcript20979	HORVU.RGT_PLANET.PROJ.3HG00250450	2219.00	1800.00	2176.00	2605.00	2491.00	2964.00
transcript20980	HORVU.RGT_PLANET.PROJ.3HG00250460	0.00	0.00	0.00	0.00	0.00	0.00
transcript20981	HORVU.RGT_PLANET.PROJ.3HG00250460	0.00	0.00	0.00	0.00	0.00	0.00
transcript20982	HORVU.RGT_PLANET.PROJ.3HG00250470	0.00	0.00	0.00	6.99	0.00	0.00
transcript20984	HORVU.RGT_PLANET.PROJ.3HG00250480	0.00	0.00	0.00	0.00	0.00	0.00
transcript20985	HORVU.RGT_PLANET.PROJ.3HG00250490	0.00	0.00	0.00	0.00	0.00	0.00
transcript20986	HORVU.RGT_PLANET.PROJ.3HG00250500	0.00	0.00	0.00	0.00	0.00	0.00
transcript20987	HORVU.RGT_PLANET.PROJ.3HG00250520	0.00	0.00	0.00	0.00	0.00	0.00
transcript20993	HORVU.RGT_PLANET.PROJ.3HG00250550	0.00	0.00	0.00	0.00	0.00	0.00
transcript20994	HORVU.RGT_PLANET.PROJ.3HG00250590	0.00	0.00	2.00	15.01	23.00	26.00
transcript20995	HORVU.RGT_PLANET.PROJ.3HG00250610	0.00	0.00	0.00	0.00	0.00	0.00
transcript20997	HORVU.RGT_PLANET.PROJ.3HG00250650	492.00	405.00	560.00	2730.06	3467.51	2901.76
transcript20998	HORVU.RGT_PLANET.PROJ.3HG00250650	0.00	0.00	0.00	159.94	109.49	63.24
transcript20999	HORVU.RGT_PLANET.PROJ.3HG00250680	644.00	467.00	816.00	315.00	302.00	315.00
transcript21000	HORVU.RGT_PLANET.PROJ.3HG00250690	44.00	54.00	91.00	406.00	468.00	477.00
transcript21002	HORVU.RGT_PLANET.PROJ.3HG00250720	1407.00	697.00	487.00	56.00	82.00	46.00
transcript21003	HORVU.RGT_PLANET.PROJ.3HG00250740	0.00	0.00	0.00	0.00	0.00	0.00
transcript21004	HORVU.RGT_PLANET.PROJ.3HG00250750	0.00	0.00	0.00	0.00	0.00	0.00
transcript21006	HORVU.RGT_PLANET.PROJ.3HG00250770	0.00	0.00	0.00	4.00	1.00	2.00
transcript21007	HORVU.RGT_PLANET.PROJ.3HG00250780	0.00	0.00	0.00	0.00	0.00	0.00
transcript21008	HORVU.RGT_PLANET.PROJ.3HG00250790	0.00	0.00	0.00	0.00	0.00	0.00
transcript21010	HORVU.RGT_PLANET.PROJ.3HG00250800	0.00	0.00	0.00	0.00	0.00	0.00
transcript21011	HORVU.RGT_PLANET.PROJ.3HG00250810	0.00	0.00	0.00	0.00	0.00	0.00
transcript21012	HORVU.RGT_PLANET.PROJ.3HG00250820	100.00	68.00	110.00	39.00	64.00	50.00
transcript21013	HORVU.RGT_PLANET.PROJ.3HG00250830	1544.00	813.00	1423.00	16080.00	13742.00	16126.00
transcript21015	HORVU.RGT_PLANET.PROJ.3HG00250850	0.00	0.00	0.00	0.00	0.00	0.00
