transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript26817	HORVU.RGT_PLANET.PROJ.4HG00746010	0.00	0.00	0.00	0.00	0.00	0.00
transcript26825	HORVU.RGT_PLANET.PROJ.4HG00746020	0.00	0.00	0.00	0.00	0.00	0.00
transcript26826	HORVU.RGT_PLANET.PROJ.4HG00746030	0.00	0.00	0.00	0.00	0.00	0.00
transcript26828	HORVU.RGT_PLANET.PROJ.4HG00746040	0.00	0.00	0.00	0.00	0.00	0.00
transcript26832	HORVU.RGT_PLANET.PROJ.4HG00746050	0.00	0.00	0.00	0.00	0.00	0.00
transcript26835	HORVU.RGT_PLANET.PROJ.4HG00746060	0.00	0.00	0.00	0.00	0.00	0.00
transcript26841	HORVU.RGT_PLANET.PROJ.4HG00746070	0.00	0.00	0.00	0.00	0.00	0.00
transcript26846	HORVU.RGT_PLANET.PROJ.4HG00746080	0.00	0.00	0.00	0.00	0.00	0.00
transcript26849	HORVU.RGT_PLANET.PROJ.4HG00746090	0.00	0.00	0.00	0.00	0.00	0.00
transcript26860	HORVU.RGT_PLANET.PROJ.4HG00746100	0.00	0.00	0.00	0.00	0.00	2.00
transcript26863	HORVU.RGT_PLANET.PROJ.4HG00746110	0.00	0.00	0.00	0.00	0.00	0.00
transcript26865	HORVU.RGT_PLANET.PROJ.4HG00746120	0.00	0.00	0.00	0.00	1.00	0.00
transcript26872	HORVU.RGT_PLANET.PROJ.4HG00746130	0.00	0.00	0.00	0.00	0.00	0.00
transcript26875	HORVU.RGT_PLANET.PROJ.4HG00746140	0.00	0.00	0.00	0.00	0.00	0.00
transcript26880	HORVU.RGT_PLANET.PROJ.4HG00746150	0.00	0.00	0.00	0.00	0.00	0.00
transcript26884	HORVU.RGT_PLANET.PROJ.4HG00746160	66.00	31.00	94.00	79.00	79.00	62.00
transcript26885	HORVU.RGT_PLANET.PROJ.4HG00746170	0.00	0.00	0.00	0.00	0.00	0.00
transcript26890	HORVU.RGT_PLANET.PROJ.4HG00746180	3.00	1.00	1.00	1.00	0.00	0.00
transcript26893	HORVU.RGT_PLANET.PROJ.4HG00746190	0.00	0.00	0.00	0.00	0.00	0.00
transcript26896	HORVU.RGT_PLANET.PROJ.4HG00746210	0.00	0.00	0.00	0.00	0.00	0.00
transcript26898	HORVU.RGT_PLANET.PROJ.4HG00746220	0.00	0.00	0.00	0.00	0.00	0.00
transcript26909	HORVU.RGT_PLANET.PROJ.4HG00746240	0.00	0.00	0.00	0.00	0.00	0.00
transcript26910	HORVU.RGT_PLANET.PROJ.4HG00746250	0.00	0.00	0.00	0.00	0.00	0.00
transcript26914	HORVU.RGT_PLANET.PROJ.4HG00746260	0.00	0.00	0.00	0.00	0.00	0.00
transcript26918	HORVU.RGT_PLANET.PROJ.4HG00746270	0.00	0.00	0.00	0.00	0.00	0.00
transcript26926	HORVU.RGT_PLANET.PROJ.4HG00746280	0.00	0.00	0.00	0.00	0.00	0.00
transcript26928	HORVU.RGT_PLANET.PROJ.4HG00746290	0.00	0.00	0.00	0.00	0.00	0.00
transcript26930	HORVU.RGT_PLANET.PROJ.4HG00746300	0.00	0.00	0.00	0.00	0.00	0.00
transcript26931	HORVU.RGT_PLANET.PROJ.4HG00746310	0.00	0.00	0.00	0.00	0.00	0.00
transcript26933	HORVU.RGT_PLANET.PROJ.4HG00746320	0.00	0.00	0.00	0.00	0.00	0.00
transcript26935	HORVU.RGT_PLANET.PROJ.4HG00746330	0.00	0.00	0.00	0.00	0.00	0.00
transcript26936	HORVU.RGT_PLANET.PROJ.4HG00746340	0.00	0.00	0.00	0.00	0.00	0.00
transcript26938	HORVU.RGT_PLANET.PROJ.4HG00746350	0.00	0.00	0.00	0.00	0.00	0.00
transcript26949	HORVU.RGT_PLANET.PROJ.4HG00746360	0.00	0.00	0.00	0.00	0.00	0.00
transcript26950	HORVU.RGT_PLANET.PROJ.4HG00746370	0.00	0.00	0.00	0.00	0.00	0.00
transcript26961	HORVU.RGT_PLANET.PROJ.4HG00746380	1.00	1.22	2.15	0.00	0.00	1.12
transcript26964	HORVU.RGT_PLANET.PROJ.4HG00746390	0.00	0.00	0.00	0.00	0.00	0.00
transcript26966	HORVU.RGT_PLANET.PROJ.4HG00746410	0.00	0.00	0.00	0.00	0.00	0.00
transcript26967	HORVU.RGT_PLANET.PROJ.4HG00746420	0.00	0.00	0.00	0.00	0.00	0.00
transcript26976	HORVU.RGT_PLANET.PROJ.4HG00746440	0.00	0.00	0.00	0.00	0.00	0.00
transcript26984	HORVU.RGT_PLANET.PROJ.4HG00746450	0.00	0.00	0.00	0.00	0.00	0.00
transcript26987	HORVU.RGT_PLANET.PROJ.4HG00746460	0.00	0.00	0.00	0.00	0.00	0.00
transcript26990	HORVU.RGT_PLANET.PROJ.4HG00746470	0.00	0.00	0.00	0.00	0.00	0.00
transcript26992	HORVU.RGT_PLANET.PROJ.4HG00746480	0.00	0.00	0.00	0.00	0.00	0.00
transcript26993	HORVU.RGT_PLANET.PROJ.4HG00746490	0.00	0.00	0.00	0.00	0.00	0.00
transcript26994	HORVU.RGT_PLANET.PROJ.4HG00746500	0.00	0.00	0.00	0.00	0.00	0.00
transcript26999	HORVU.RGT_PLANET.PROJ.4HG00746510	0.00	0.00	0.00	0.00	0.00	0.00
transcript27003	HORVU.RGT_PLANET.PROJ.4HG00746520	0.00	0.00	0.00	0.00	0.00	0.00
transcript27009	HORVU.RGT_PLANET.PROJ.4HG00746530	0.00	0.00	0.00	0.00	0.00	0.00
transcript27013	HORVU.RGT_PLANET.PROJ.4HG00746540	0.00	0.00	0.00	0.00	0.00	0.00
transcript27018	HORVU.RGT_PLANET.PROJ.4HG00746550	0.00	0.00	0.00	0.00	0.00	0.00
transcript27021	HORVU.RGT_PLANET.PROJ.4HG00746560	0.00	0.00	0.00	0.00	0.00	0.00
transcript27023	HORVU.RGT_PLANET.PROJ.4HG00746570	0.00	0.00	0.00	0.00	0.00	0.00
transcript27026	HORVU.RGT_PLANET.PROJ.4HG00746580	0.00	0.00	0.00	0.00	0.00	0.00
transcript27027	HORVU.RGT_PLANET.PROJ.4HG00746590	0.00	0.00	0.00	0.00	0.00	0.00
transcript27028	HORVU.RGT_PLANET.PROJ.4HG00746600	0.00	0.00	0.00	0.00	0.00	0.00
transcript27029	HORVU.RGT_PLANET.PROJ.4HG00746610	0.00	0.00	0.00	0.00	0.00	0.00
transcript27034	HORVU.RGT_PLANET.PROJ.4HG00746620	0.00	0.00	0.00	0.00	0.00	0.00
transcript27045	HORVU.RGT_PLANET.PROJ.4HG00746640	0.00	0.00	0.00	0.00	0.00	0.00
transcript27046	HORVU.RGT_PLANET.PROJ.4HG00746650	0.00	0.00	0.00	0.00	0.00	0.00
transcript27054	HORVU.RGT_PLANET.PROJ.4HG00746660	0.00	0.00	0.00	0.00	0.00	0.00
transcript27055	HORVU.RGT_PLANET.PROJ.4HG00746670	0.00	0.00	0.00	0.00	0.00	0.00
transcript27057	HORVU.RGT_PLANET.PROJ.4HG00746680	0.00	0.00	0.00	0.00	0.00	0.00
transcript27061	HORVU.RGT_PLANET.PROJ.4HG00746690	0.00	0.00	0.00	0.00	0.00	0.00
transcript27066	HORVU.RGT_PLANET.PROJ.4HG00746700	0.00	0.00	0.00	0.00	0.00	0.00
transcript27067	HORVU.RGT_PLANET.PROJ.4HG00746710	0.00	0.00	0.00	0.00	0.00	0.00
transcript27068	HORVU.RGT_PLANET.PROJ.4HG00746720	0.00	0.00	0.00	0.00	0.00	0.00
transcript27072	HORVU.RGT_PLANET.PROJ.4HG00746730	0.00	0.00	0.00	0.00	0.00	0.00
transcript27086	HORVU.RGT_PLANET.PROJ.4HG00746740	0.00	0.00	0.00	0.00	0.00	0.00
transcript27090	HORVU.RGT_PLANET.PROJ.4HG00746750	0.00	0.00	0.00	0.00	0.00	0.00
transcript27094	HORVU.RGT_PLANET.PROJ.4HG00746760	0.00	0.00	0.00	0.00	0.00	0.00
transcript27100	HORVU.RGT_PLANET.PROJ.4HG00746770	0.00	0.00	1.00	0.00	0.00	0.00
transcript27106	HORVU.RGT_PLANET.PROJ.4HG00746780	0.00	0.00	0.00	0.00	0.00	0.00
transcript27110	HORVU.RGT_PLANET.PROJ.4HG00746790	0.00	0.00	0.00	0.00	0.00	0.00
transcript27111	HORVU.RGT_PLANET.PROJ.4HG00746800	13.00	7.00	13.00	11.00	1.00	11.00
transcript27115	HORVU.RGT_PLANET.PROJ.4HG00746820	0.00	0.00	0.00	0.00	0.00	0.00
transcript27121	HORVU.RGT_PLANET.PROJ.4HG00746830	0.00	0.00	0.00	0.00	0.00	0.00
transcript27132	HORVU.RGT_PLANET.PROJ.4HG00746840	0.00	0.00	0.00	0.00	0.00	0.00
transcript27133	HORVU.RGT_PLANET.PROJ.4HG00746850	0.00	0.00	0.00	0.00	0.00	0.00
transcript27136	HORVU.RGT_PLANET.PROJ.4HG00746860	0.00	0.00	0.00	0.00	0.00	0.00
transcript27141	HORVU.RGT_PLANET.PROJ.4HG00746870	0.00	0.00	0.00	0.00	0.00	0.00
transcript27149	HORVU.RGT_PLANET.PROJ.4HG00746880	0.00	0.00	0.00	0.00	0.00	0.00
transcript27151	HORVU.RGT_PLANET.PROJ.4HG00746890	2.00	0.00	6.00	0.00	0.00	1.00
transcript27152	HORVU.RGT_PLANET.PROJ.4HG00746900	0.00	0.00	0.00	0.00	0.00	0.00
transcript27154	HORVU.RGT_PLANET.PROJ.4HG00746910	0.00	0.00	0.00	0.00	0.00	0.00
transcript27162	HORVU.RGT_PLANET.PROJ.4HG00746940	0.00	0.00	0.00	0.00	0.00	1.00
transcript27180	HORVU.RGT_PLANET.PROJ.4HG00746950	0.00	0.00	0.00	0.00	0.00	0.00
transcript27183	HORVU.RGT_PLANET.PROJ.4HG00746960	0.00	0.00	0.00	0.00	0.00	0.00
transcript27193	HORVU.RGT_PLANET.PROJ.4HG00746970	0.00	0.00	0.00	0.00	0.00	0.00
transcript27201	HORVU.RGT_PLANET.PROJ.4HG00746980	0.00	0.00	0.00	0.00	0.00	0.00
transcript27203	HORVU.RGT_PLANET.PROJ.4HG00746990	0.00	0.00	0.00	0.00	0.00	0.00
transcript27204	HORVU.RGT_PLANET.PROJ.4HG00747000	0.00	0.00	0.00	0.00	0.00	0.00
transcript27210	HORVU.RGT_PLANET.PROJ.4HG00747010	0.00	0.00	0.00	0.00	0.00	0.00
transcript27214	HORVU.RGT_PLANET.PROJ.4HG00747030	0.00	0.00	0.00	0.00	0.00	0.00
transcript27221	HORVU.RGT_PLANET.PROJ.4HG00747040	0.00	0.00	0.00	0.00	0.00	0.00
transcript27222	HORVU.RGT_PLANET.PROJ.4HG00747050	0.00	0.00	0.00	0.00	0.00	0.00
transcript27231	HORVU.RGT_PLANET.PROJ.4HG00747060	0.00	0.00	0.00	0.00	0.00	0.00
transcript27238	HORVU.RGT_PLANET.PROJ.4HG00747080	0.00	0.00	0.00	0.00	0.00	0.00
transcript27239	HORVU.RGT_PLANET.PROJ.4HG00747090	0.00	0.00	0.00	0.00	0.00	1.00
transcript27241	HORVU.RGT_PLANET.PROJ.4HG00747100	0.00	0.00	0.00	0.00	0.00	0.00
transcript27245	HORVU.RGT_PLANET.PROJ.4HG00747110	0.00	0.00	0.00	0.00	0.00	0.00
transcript27252	HORVU.RGT_PLANET.PROJ.4HG00747120	0.00	0.00	0.00	0.00	0.00	0.00
transcript27255	HORVU.RGT_PLANET.PROJ.4HG00747130	0.00	0.00	0.00	0.00	0.00	0.00
transcript27260	HORVU.RGT_PLANET.PROJ.4HG00747140	0.00	0.00	0.00	0.00	0.00	0.00
transcript27264	HORVU.RGT_PLANET.PROJ.4HG00747150	0.00	0.00	0.00	0.00	0.00	0.00
transcript27265	HORVU.RGT_PLANET.PROJ.4HG00747160	0.00	0.00	0.00	0.00	0.00	0.00
transcript27266	HORVU.RGT_PLANET.PROJ.4HG00747170	0.00	0.00	0.00	0.00	0.00	0.00
transcript27267	HORVU.RGT_PLANET.PROJ.4HG00747180	0.00	0.00	0.00	0.00	0.00	0.00
transcript27270	HORVU.RGT_PLANET.PROJ.4HG00747190	0.00	0.00	0.00	0.00	0.00	0.00
transcript27271	HORVU.RGT_PLANET.PROJ.4HG00747200	0.00	0.00	0.00	0.00	0.00	0.00
transcript27274	HORVU.RGT_PLANET.PROJ.4HG00747210	0.00	0.00	0.00	0.00	0.00	0.00
transcript27277	HORVU.RGT_PLANET.PROJ.4HG00747220	0.00	0.00	0.00	0.00	0.00	0.00
transcript27282	HORVU.RGT_PLANET.PROJ.4HG00747230	1.00	0.00	0.00	2.00	5.00	1.00
transcript27300	HORVU.RGT_PLANET.PROJ.4HG00747240	0.00	0.00	0.00	0.00	0.00	0.00
transcript27303	HORVU.RGT_PLANET.PROJ.4HG00747250	0.00	0.00	0.00	0.00	0.00	0.00
transcript27308	HORVU.RGT_PLANET.PROJ.4HG00747260	0.00	0.00	0.00	0.00	0.00	0.00
transcript27309	HORVU.RGT_PLANET.PROJ.4HG00747270	0.00	0.00	0.00	0.00	0.00	0.00
transcript27321	HORVU.RGT_PLANET.PROJ.4HG00747280	6.00	0.00	0.00	0.00	0.00	1.00
transcript27323	HORVU.RGT_PLANET.PROJ.4HG00747300	0.00	0.00	0.00	0.00	0.00	0.00
transcript27330	HORVU.RGT_PLANET.PROJ.4HG00747320	0.00	0.00	0.00	0.00	0.00	0.00
transcript27335	HORVU.RGT_PLANET.PROJ.4HG00747330	0.00	0.00	0.00	0.00	0.00	0.00
transcript27338	HORVU.RGT_PLANET.PROJ.4HG00747340	0.00	0.00	0.00	0.00	0.00	0.00
transcript27359	HORVU.RGT_PLANET.PROJ.4HG00747350	0.00	0.00	0.00	0.00	0.00	0.00
transcript27363	HORVU.RGT_PLANET.PROJ.4HG00747360	0.00	0.00	0.00	0.00	0.00	0.00
transcript27366	HORVU.RGT_PLANET.PROJ.4HG00747370	0.00	0.00	0.00	0.00	0.00	0.00
transcript27369	HORVU.RGT_PLANET.PROJ.4HG00747380	0.00	0.00	0.00	0.00	0.00	0.00
transcript27371	HORVU.RGT_PLANET.PROJ.4HG00747390	0.00	0.00	0.00	0.00	0.00	0.00
transcript27372	HORVU.RGT_PLANET.PROJ.4HG00747400	0.00	0.00	0.00	0.00	0.00	0.00
transcript27379	HORVU.RGT_PLANET.PROJ.4HG00747410	0.00	0.00	0.00	0.00	0.00	0.00
transcript27380	HORVU.RGT_PLANET.PROJ.4HG00747420	0.00	0.00	0.00	0.00	0.00	0.00
transcript27382	HORVU.RGT_PLANET.PROJ.4HG00747430	0.00	0.00	0.00	0.00	0.00	0.00
transcript27385	HORVU.RGT_PLANET.PROJ.4HG00747440	0.00	0.00	0.00	0.00	0.00	0.00
transcript27390	HORVU.RGT_PLANET.PROJ.4HG00747450	0.00	0.00	0.00	0.00	0.00	0.00
transcript27391	HORVU.RGT_PLANET.PROJ.4HG00747460	0.00	0.00	0.00	0.00	0.00	0.00
transcript27393	HORVU.RGT_PLANET.PROJ.4HG00747470	0.00	0.00	0.00	0.00	0.00	0.00
transcript27397	HORVU.RGT_PLANET.PROJ.4HG00747480	0.00	0.00	0.00	0.00	0.00	0.00
transcript27400	HORVU.RGT_PLANET.PROJ.4HG00747490	0.00	0.00	0.00	0.00	0.00	0.00
transcript27401	HORVU.RGT_PLANET.PROJ.4HG00747500	0.00	0.00	0.00	0.00	0.00	0.00
transcript27409	HORVU.RGT_PLANET.PROJ.4HG00747510	0.00	0.00	0.00	0.00	0.00	0.00
transcript27410	HORVU.RGT_PLANET.PROJ.4HG00747520	0.00	1.00	0.00	0.00	0.00	0.00
transcript27418	HORVU.RGT_PLANET.PROJ.4HG00747530	0.00	0.00	0.00	0.00	0.00	0.00
transcript27421	HORVU.RGT_PLANET.PROJ.4HG00747540	0.00	0.00	0.00	0.00	0.00	0.00
transcript27429	HORVU.RGT_PLANET.PROJ.4HG00747550	0.00	0.00	0.00	0.00	0.00	0.00
transcript27432	HORVU.RGT_PLANET.PROJ.4HG00747560	0.00	0.00	0.00	0.00	0.00	0.00
transcript27436	HORVU.RGT_PLANET.PROJ.4HG00747570	0.00	0.00	0.00	0.00	0.00	0.00
transcript27437	HORVU.RGT_PLANET.PROJ.4HG00747580	0.00	0.00	0.00	0.00	0.00	0.00
transcript27442	HORVU.RGT_PLANET.PROJ.4HG00747590	0.00	0.00	0.00	0.00	0.00	0.00
transcript27445	HORVU.RGT_PLANET.PROJ.4HG00747600	0.00	0.00	0.00	0.00	0.00	0.00
transcript27452	HORVU.RGT_PLANET.PROJ.4HG00747610	0.00	0.00	0.00	0.00	4.00	4.00
transcript27457	HORVU.RGT_PLANET.PROJ.4HG00747620	0.00	0.00	0.00	0.00	0.00	0.00
transcript27458	HORVU.RGT_PLANET.PROJ.4HG00747630	0.00	0.00	0.00	0.00	0.00	0.00
transcript27459	HORVU.RGT_PLANET.PROJ.4HG00747640	0.00	0.00	0.00	0.00	0.00	0.00
transcript27460	HORVU.RGT_PLANET.PROJ.4HG00747650	0.00	0.00	0.00	0.00	0.00	0.00
transcript27468	HORVU.RGT_PLANET.PROJ.4HG00747660	0.00	0.00	0.00	0.00	0.00	0.00
transcript27470	HORVU.RGT_PLANET.PROJ.4HG00747670	0.00	0.00	0.00	0.00	0.00	0.00
transcript27471	HORVU.RGT_PLANET.PROJ.4HG00747680	0.00	0.00	0.00	0.00	0.00	1.00
transcript27472	HORVU.RGT_PLANET.PROJ.4HG00747690	0.00	0.00	0.00	0.00	0.00	0.00
transcript27474	HORVU.RGT_PLANET.PROJ.4HG00747700	0.00	0.00	0.00	0.00	0.00	0.00
transcript27476	HORVU.RGT_PLANET.PROJ.4HG00747710	0.00	0.00	0.00	0.00	0.00	0.00
transcript27480	HORVU.RGT_PLANET.PROJ.4HG00747720	0.00	0.00	0.00	0.00	0.00	0.00
transcript27481	HORVU.RGT_PLANET.PROJ.4HG00747730	0.00	0.00	0.00	0.00	0.00	0.00
transcript27482	HORVU.RGT_PLANET.PROJ.4HG00747740	0.00	0.00	0.00	0.00	0.00	0.00
transcript27483	HORVU.RGT_PLANET.PROJ.4HG00747750	0.00	0.00	0.00	0.00	0.00	0.00
transcript27484	HORVU.RGT_PLANET.PROJ.4HG00747760	0.00	0.00	0.00	0.00	0.00	0.00
transcript27486	HORVU.RGT_PLANET.PROJ.4HG00747770	0.00	0.00	0.00	0.00	0.00	0.00
transcript27488	HORVU.RGT_PLANET.PROJ.4HG00747780	0.00	0.00	0.00	0.00	0.00	0.00
transcript27495	HORVU.RGT_PLANET.PROJ.4HG00747790	0.00	0.00	0.00	0.00	0.00	0.00
transcript27498	HORVU.RGT_PLANET.PROJ.4HG00747800	0.00	0.00	0.00	0.00	0.00	0.00
transcript27503	HORVU.RGT_PLANET.PROJ.4HG00747810	0.00	0.00	0.00	0.00	0.00	0.00
transcript27514	HORVU.RGT_PLANET.PROJ.4HG00747820	0.00	0.00	0.00	0.00	0.00	0.00
transcript27517	HORVU.RGT_PLANET.PROJ.4HG00747830	0.00	0.00	0.00	0.00	0.00	0.00
transcript27528	HORVU.RGT_PLANET.PROJ.4HG00747840	0.00	0.00	0.00	0.00	0.00	0.00
transcript27530	HORVU.RGT_PLANET.PROJ.4HG00747850	0.00	0.00	0.00	0.00	0.00	0.00
transcript27535	HORVU.RGT_PLANET.PROJ.4HG00747860	0.00	0.00	0.00	0.00	0.00	0.00
transcript27539	HORVU.RGT_PLANET.PROJ.4HG00747870	0.00	0.00	0.00	0.00	0.00	0.00
transcript27540	HORVU.RGT_PLANET.PROJ.4HG00747880	0.00	0.00	0.00	0.00	0.85	0.00
transcript27541	HORVU.RGT_PLANET.PROJ.4HG00747890	0.00	0.00	0.00	0.00	0.00	0.00
transcript27550	HORVU.RGT_PLANET.PROJ.4HG00747900	0.00	0.00	0.00	0.00	0.00	0.00
transcript27551	HORVU.RGT_PLANET.PROJ.4HG00747910	0.00	0.00	0.00	0.00	0.00	0.00
transcript27557	HORVU.RGT_PLANET.PROJ.4HG00747930	0.00	0.00	0.00	0.00	0.00	0.00
transcript27562	HORVU.RGT_PLANET.PROJ.4HG00747940	0.00	0.00	0.00	0.00	0.00	0.00
transcript27566	HORVU.RGT_PLANET.PROJ.4HG00747950	1.00	0.00	0.00	0.00	0.00	0.00
transcript27567	HORVU.RGT_PLANET.PROJ.4HG00747960	0.00	0.00	0.00	0.00	0.00	0.00
transcript27579	HORVU.RGT_PLANET.PROJ.4HG00747970	0.00	0.00	0.00	0.00	0.00	0.00
transcript27580	HORVU.RGT_PLANET.PROJ.4HG00747980	0.00	0.00	0.00	0.00	0.00	0.00
transcript27585	HORVU.RGT_PLANET.PROJ.4HG00747990	0.00	0.00	0.00	0.00	0.00	0.00
transcript27591	HORVU.RGT_PLANET.PROJ.4HG00748000	0.00	0.00	0.00	0.00	0.00	0.00
transcript27599	HORVU.RGT_PLANET.PROJ.4HG00748010	0.00	0.00	0.00	0.00	0.00	0.00
transcript27601	HORVU.RGT_PLANET.PROJ.4HG00748020	0.00	0.00	0.00	0.00	0.00	0.00
transcript27606	HORVU.RGT_PLANET.PROJ.4HG00748030	0.00	0.00	0.00	0.00	0.00	0.00
transcript27609	HORVU.RGT_PLANET.PROJ.4HG00748040	0.00	0.00	0.00	0.00	0.00	0.00
transcript27614	HORVU.RGT_PLANET.PROJ.4HG00748050	0.00	0.00	0.00	0.00	0.00	0.00
transcript27615	HORVU.RGT_PLANET.PROJ.4HG00748060	0.00	0.00	0.00	0.00	0.00	0.00
transcript27618	HORVU.RGT_PLANET.PROJ.4HG00748070	0.00	0.00	0.00	0.00	0.00	0.00
transcript27621	HORVU.RGT_PLANET.PROJ.4HG00748080	0.00	0.00	0.00	0.00	0.00	0.00
transcript27623	HORVU.RGT_PLANET.PROJ.4HG00748090	0.00	0.00	0.00	0.00	0.00	0.00
transcript27627	HORVU.RGT_PLANET.PROJ.4HG00748100	0.00	0.00	0.00	0.00	0.00	1.00
transcript27631	HORVU.RGT_PLANET.PROJ.4HG00748110	0.00	0.00	0.00	0.00	0.00	0.00
transcript27632	HORVU.RGT_PLANET.PROJ.4HG00748120	0.00	0.00	0.00	0.00	0.00	0.00
transcript27650	HORVU.RGT_PLANET.PROJ.4HG00748150	0.00	0.00	0.00	0.00	0.00	0.00
transcript27651	HORVU.RGT_PLANET.PROJ.4HG00748160	0.00	0.00	0.00	0.00	0.00	0.00
transcript27653	HORVU.RGT_PLANET.PROJ.4HG00748170	0.00	0.00	0.00	0.00	0.00	0.00
transcript27659	HORVU.RGT_PLANET.PROJ.4HG00748180	0.00	0.00	0.00	0.00	0.00	0.00
transcript27661	HORVU.RGT_PLANET.PROJ.4HG00748190	0.00	0.00	0.00	0.00	0.00	0.00
transcript27664	HORVU.RGT_PLANET.PROJ.4HG00748200	0.00	0.00	0.00	0.00	0.00	0.00
transcript27665	HORVU.RGT_PLANET.PROJ.4HG00748210	0.00	0.00	0.00	0.00	0.00	0.00
transcript27666	HORVU.RGT_PLANET.PROJ.4HG00748220	0.00	0.00	0.00	0.00	0.00	0.00
transcript27668	HORVU.RGT_PLANET.PROJ.4HG00748230	0.00	0.00	0.00	0.00	0.00	0.00
transcript27672	HORVU.RGT_PLANET.PROJ.4HG00748240	0.00	0.00	0.00	0.00	0.00	0.00
transcript27678	HORVU.RGT_PLANET.PROJ.4HG00748250	0.00	0.00	0.00	0.00	0.00	0.00
transcript27679	HORVU.RGT_PLANET.PROJ.4HG00748260	0.00	0.00	0.00	0.00	0.00	0.00
transcript27687	HORVU.RGT_PLANET.PROJ.4HG00748280	0.00	0.00	0.00	0.00	0.00	0.00
transcript27690	HORVU.RGT_PLANET.PROJ.4HG00748290	0.00	0.00	0.00	0.00	0.00	0.00
transcript27700	HORVU.RGT_PLANET.PROJ.4HG00748300	0.00	0.00	0.00	0.00	0.00	0.00
transcript27701	HORVU.RGT_PLANET.PROJ.4HG00748310	0.00	0.00	0.00	0.00	0.00	0.00
transcript27702	HORVU.RGT_PLANET.PROJ.4HG00748320	0.00	0.00	0.00	0.00	0.00	0.00
transcript27704	HORVU.RGT_PLANET.PROJ.4HG00748330	4.00	3.00	1.00	1.00	0.00	1.00
transcript27708	HORVU.RGT_PLANET.PROJ.4HG00748340	0.00	0.00	0.00	0.00	0.00	0.00
transcript27709	HORVU.RGT_PLANET.PROJ.4HG00748350	0.00	0.00	0.00	0.00	0.00	0.00
transcript27714	HORVU.RGT_PLANET.PROJ.4HG00748360	0.00	0.00	0.00	0.00	0.00	0.00
transcript27721	HORVU.RGT_PLANET.PROJ.4HG00748370	0.00	0.00	0.00	0.00	0.00	0.00
transcript27731	HORVU.RGT_PLANET.PROJ.4HG00748380	0.00	0.00	0.00	0.00	0.00	0.00
transcript27732	HORVU.RGT_PLANET.PROJ.4HG00748390	0.00	0.00	0.00	0.00	0.00	0.00
transcript27735	HORVU.RGT_PLANET.PROJ.4HG00748400	0.00	0.00	0.00	0.00	0.00	0.00
transcript27736	HORVU.RGT_PLANET.PROJ.4HG00748410	0.00	0.00	0.00	0.00	0.00	0.00
transcript27739	HORVU.RGT_PLANET.PROJ.4HG00748420	0.00	0.00	0.00	0.00	0.00	0.00
transcript27741	HORVU.RGT_PLANET.PROJ.4HG00748430	0.00	0.00	0.00	0.00	0.00	0.00
transcript27742	HORVU.RGT_PLANET.PROJ.4HG00748440	0.00	0.00	0.00	0.00	0.00	0.00
transcript27745	HORVU.RGT_PLANET.PROJ.4HG00748450	0.00	0.00	0.00	0.00	0.00	0.00
transcript27757	HORVU.RGT_PLANET.PROJ.4HG00748460	0.00	0.00	0.00	0.00	0.00	0.00
transcript27758	HORVU.RGT_PLANET.PROJ.4HG00748470	0.00	0.00	0.00	0.00	0.00	0.00
transcript27759	HORVU.RGT_PLANET.PROJ.4HG00748480	0.00	0.00	0.00	0.00	0.00	0.00
transcript27760	HORVU.RGT_PLANET.PROJ.4HG00748490	0.00	0.00	0.00	0.00	0.00	0.00
transcript27761	HORVU.RGT_PLANET.PROJ.4HG00748500	0.00	0.00	0.00	0.00	0.00	0.00
transcript27765	HORVU.RGT_PLANET.PROJ.4HG00748510	0.00	0.00	0.00	0.00	0.00	0.00
transcript27766	HORVU.RGT_PLANET.PROJ.4HG00748520	0.00	0.00	0.00	0.00	0.00	0.00
transcript27767	HORVU.RGT_PLANET.PROJ.4HG00748530	0.00	0.00	0.00	0.00	0.00	0.00
transcript27768	HORVU.RGT_PLANET.PROJ.4HG00748540	0.00	0.00	0.00	0.00	0.00	0.00
transcript27771	HORVU.RGT_PLANET.PROJ.4HG00748550	0.00	0.00	0.00	0.00	0.00	0.00
transcript27775	HORVU.RGT_PLANET.PROJ.4HG00748560	0.00	0.00	0.00	0.00	0.00	0.00
transcript27781	HORVU.RGT_PLANET.PROJ.4HG00748570	0.00	0.00	0.00	0.00	0.00	0.00
transcript27786	HORVU.RGT_PLANET.PROJ.4HG00748580	1.00	2.00	1.00	2.00	0.00	1.00
transcript27787	HORVU.RGT_PLANET.PROJ.4HG00748590	0.00	0.00	0.00	0.00	0.00	0.00
transcript27788	HORVU.RGT_PLANET.PROJ.4HG00748600	0.00	0.00	0.00	0.00	0.00	0.00
transcript27792	HORVU.RGT_PLANET.PROJ.4HG00748610	1.07	0.00	3.27	0.00	0.00	3.17
transcript27794	HORVU.RGT_PLANET.PROJ.4HG00748620	0.00	0.00	0.00	0.00	0.00	0.00
transcript27802	HORVU.RGT_PLANET.PROJ.4HG00748630	0.00	0.00	0.00	0.00	0.00	0.00
transcript27808	HORVU.RGT_PLANET.PROJ.4HG00748640	0.00	0.00	0.00	0.00	0.00	0.00
transcript27811	HORVU.RGT_PLANET.PROJ.4HG00748650	0.00	0.00	0.00	0.00	0.00	0.00
